,Age,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York,Subscription_Length_Group_1 - 12,Subscription_Length_Group_13 - 24
47768,66,35.08,232,1,0,1,0,1,0,0,0,1,0
47769,66,80.05,155,1,0,1,0,1,0,0,0,0,1
47770,34,93.02,299,1,1,0,0,0,0,0,1,1,0
47771,70,77.5,122,1,0,1,0,0,0,1,0,0,1
47772,35,92.9,90,1,0,1,0,1,0,0,0,1,0
47773,40,63.77,161,1,0,1,0,0,1,0,0,1,0
47774,45,54.66,59,0,1,0,0,0,1,0,0,1,0
47775,20,30.6,227,1,0,1,0,1,0,0,0,1,0
47776,53,43.35,364,1,0,1,1,0,0,0,0,1,0
47777,41,91.28,108,1,0,1,0,0,0,1,0,0,1
47778,37,81.78,408,1,1,0,0,0,1,0,0,1,0
47779,61,82.93,364,0,1,0,0,0,0,1,0,1,0
47780,44,35.11,184,1,1,0,0,0,1,0,0,0,1
47781,29,56.29,182,0,1,0,0,0,0,0,1,1,0
47782,22,65.77,323,0,1,0,0,0,0,1,0,0,1
47783,33,74.51,427,0,0,1,0,1,0,0,0,1,0
47784,56,62.51,280,0,1,0,1,0,0,0,0,1,0
47785,69,57.97,329,0,1,0,0,0,1,0,0,1,0
47786,34,42.57,364,1,0,1,1,0,0,0,0,0,1
47787,29,51.35,104,1,1,0,0,0,0,1,0,0,1
47788,26,63.96,252,1,1,0,0,0,1,0,0,0,1
47789,63,91.77,184,1,1,0,0,0,1,0,0,0,1
47790,40,67.29,220,1,1,0,0,1,0,0,0,1,0
47791,35,54.72,238,0,0,1,0,0,0,1,0,1,0
47792,58,98.31,442,1,0,1,0,0,1,0,0,0,1
47793,24,70.75,337,1,1,0,0,1,0,0,0,1,0
47794,57,73.62,136,0,0,1,0,1,0,0,0,0,1
47795,56,48.82,442,1,1,0,0,0,0,1,0,0,1
47796,24,33.81,76,0,0,1,0,1,0,0,0,0,1
47797,27,59.56,330,0,0,1,0,1,0,0,0,0,1
47798,27,43.92,122,1,1,0,0,1,0,0,0,1,0
47799,51,70.17,240,0,0,1,0,0,0,0,1,1,0
47800,26,91.54,392,1,1,0,1,0,0,0,0,0,1
47801,60,95.04,130,1,1,0,0,0,0,0,1,1,0
47802,48,52.24,437,1,1,0,0,1,0,0,0,0,1
47803,49,83.95,196,1,0,1,0,1,0,0,0,0,1
47804,59,74.74,472,0,0,1,0,0,0,1,0,1,0
47805,40,36.82,350,1,0,1,1,0,0,0,0,1,0
47806,30,46.07,406,1,0,1,0,0,0,1,0,0,1
47807,52,70.85,471,1,0,1,0,1,0,0,0,1,0
47808,44,39.62,372,1,1,0,0,0,0,1,0,1,0
47809,47,60.63,123,1,1,0,1,0,0,0,0,0,1
47810,38,63.06,254,0,1,0,0,1,0,0,0,0,1
47811,38,64.38,390,1,1,0,1,0,0,0,0,0,1
47812,52,71.99,316,1,1,0,0,0,0,0,1,0,1
47813,53,66.41,388,0,1,0,0,0,0,0,1,1,0
47814,29,68.25,308,0,0,1,0,0,0,0,1,0,1
47815,63,46.73,483,0,1,0,1,0,0,0,0,0,1
47816,44,67.68,398,0,1,0,0,0,0,0,1,1,0
47817,34,38.4,349,0,1,0,0,1,0,0,0,0,1
47818,25,87.48,467,1,0,1,0,1,0,0,0,0,1
47819,62,73.04,292,1,0,1,0,1,0,0,0,0,1
47820,29,81.53,318,0,1,0,0,0,1,0,0,0,1
47821,26,59.25,84,0,1,0,0,0,0,1,0,1,0
47822,23,62.12,388,0,1,0,0,0,1,0,0,0,1
47823,39,92.05,492,1,0,1,1,0,0,0,0,1,0
47824,64,65.05,427,1,1,0,0,0,0,1,0,0,1
47825,68,56.53,72,1,0,1,1,0,0,0,0,0,1
47826,48,58.63,461,1,0,1,0,0,0,1,0,0,1
47827,24,98.92,454,0,0,1,0,0,0,1,0,1,0
47828,54,49.29,471,0,0,1,0,1,0,0,0,0,1
47829,34,94.39,182,0,0,1,0,0,0,0,1,0,1
47830,51,35.13,366,0,0,1,1,0,0,0,0,0,1
47831,37,84.04,230,0,1,0,0,0,0,1,0,0,1
47832,62,79.81,171,0,0,1,0,0,1,0,0,1,0
47833,66,55.36,300,0,1,0,0,0,1,0,0,0,1
47834,37,42.66,252,0,1,0,0,0,1,0,0,1,0
47835,51,78.59,198,1,0,1,0,0,1,0,0,1,0
47836,64,52.38,139,0,1,0,0,1,0,0,0,0,1
47837,32,47.58,344,0,0,1,0,0,0,0,1,0,1
47838,29,45.46,80,0,0,1,1,0,0,0,0,0,1
47839,39,75.76,331,1,1,0,1,0,0,0,0,1,0
47840,26,51.63,465,1,1,0,1,0,0,0,0,0,1
47841,41,66.35,237,1,1,0,0,0,0,1,0,0,1
47842,50,92.76,167,0,0,1,0,0,0,1,0,0,1
47843,44,52.83,285,0,0,1,0,0,1,0,0,0,1
47844,45,74.09,220,1,1,0,0,0,0,1,0,1,0
47845,42,70.87,301,0,1,0,0,0,0,1,0,1,0
47846,21,47.27,136,0,1,0,0,0,0,1,0,1,0
47847,36,60.42,305,1,0,1,0,1,0,0,0,1,0
47848,39,60.44,113,1,0,1,0,1,0,0,0,1,0
47849,28,51.88,462,1,0,1,0,0,0,0,1,1,0
47850,48,93.01,422,0,1,0,0,0,0,1,0,1,0
47851,42,47.5,188,0,0,1,0,1,0,0,0,1,0
47852,52,40.28,53,1,1,0,0,0,1,0,0,1,0
47853,58,89.79,153,0,0,1,0,0,0,1,0,0,1
47854,26,88.76,224,0,0,1,0,0,0,0,1,1,0
47855,64,61.53,300,0,0,1,0,0,1,0,0,0,1
47856,21,84.13,118,0,0,1,0,0,0,1,0,0,1
47857,52,35.9,126,1,0,1,0,0,0,1,0,0,1
47858,36,59.15,435,1,0,1,0,0,0,0,1,0,1
47859,55,85.6,308,1,0,1,1,0,0,0,0,0,1
47860,50,94.17,496,1,1,0,1,0,0,0,0,1,0
47861,27,45.37,466,1,1,0,0,1,0,0,0,1,0
47862,25,66.55,457,1,1,0,0,0,0,0,1,1,0
47863,50,38.44,213,0,1,0,0,1,0,0,0,1,0
47864,58,83.07,328,1,1,0,0,0,1,0,0,0,1
47865,24,78.41,206,0,0,1,0,0,0,0,1,0,1
47866,48,46.68,229,1,1,0,0,0,1,0,0,0,1
47867,47,77.7,419,1,1,0,0,1,0,0,0,0,1
47868,56,49.65,54,0,1,0,0,0,0,1,0,0,1
47869,30,64.85,112,1,0,1,0,1,0,0,0,0,1
47870,25,32.59,363,0,0,1,0,1,0,0,0,0,1
47871,48,62.8,311,0,1,0,0,0,0,0,1,1,0
47872,64,57.33,476,0,0,1,0,0,0,1,0,0,1
47873,59,50.23,95,0,0,1,1,0,0,0,0,0,1
47874,60,33.82,337,1,0,1,0,1,0,0,0,0,1
47875,27,72.15,457,0,0,1,0,0,1,0,0,1,0
47876,18,59.76,336,0,0,1,0,1,0,0,0,0,1
47877,55,92.34,379,0,0,1,1,0,0,0,0,0,1
47878,29,55.53,260,0,0,1,0,1,0,0,0,1,0
47879,60,66.36,387,0,0,1,0,0,0,1,0,1,0
47880,57,77.95,65,1,0,1,1,0,0,0,0,1,0
47881,64,44.55,166,0,0,1,0,0,1,0,0,0,1
47882,43,94.34,126,0,1,0,0,1,0,0,0,1,0
47883,61,86.84,198,1,0,1,0,0,0,0,1,1,0
47884,50,98.02,152,0,1,0,0,1,0,0,0,0,1
47885,67,95.14,420,1,0,1,1,0,0,0,0,1,0
47886,49,49.48,90,0,0,1,0,0,1,0,0,1,0
47887,65,49.71,377,1,1,0,0,0,0,1,0,0,1
47888,32,59.3,301,0,0,1,1,0,0,0,0,0,1
47889,66,61.1,205,1,1,0,0,1,0,0,0,0,1
47890,26,93.59,303,1,0,1,1,0,0,0,0,1,0
47891,46,45.11,165,0,1,0,0,0,0,1,0,0,1
47892,52,68.26,436,1,0,1,0,0,0,0,1,1,0
47893,34,83.29,468,0,1,0,0,0,0,0,1,1,0
47894,23,88.23,71,0,1,0,0,0,1,0,0,0,1
47895,69,77.09,332,0,0,1,0,0,0,1,0,0,1
47896,66,93.87,319,1,1,0,1,0,0,0,0,0,1
47897,47,65.04,285,1,0,1,1,0,0,0,0,1,0
47898,21,66.76,113,1,1,0,1,0,0,0,0,1,0
47899,49,39.47,406,0,1,0,0,0,0,0,1,1,0
47900,41,86.4,93,1,1,0,1,0,0,0,0,0,1
47901,42,91.18,173,1,0,1,0,0,1,0,0,1,0
47902,35,58.12,110,1,1,0,0,0,0,0,1,0,1
47903,50,97.96,368,0,1,0,0,1,0,0,0,1,0
47904,64,98.99,200,1,0,1,0,0,0,1,0,1,0
47905,42,84.7,358,1,1,0,0,0,0,1,0,0,1
47906,21,55.44,419,1,1,0,0,0,0,0,1,0,1
47907,39,94.66,295,0,0,1,0,1,0,0,0,1,0
47908,54,61.46,137,1,0,1,0,0,0,1,0,1,0
47909,45,96.05,325,0,1,0,1,0,0,0,0,0,1
47910,27,70.35,234,1,0,1,0,0,1,0,0,0,1
47911,25,98.5,302,0,1,0,1,0,0,0,0,1,0
47912,44,62.8,345,0,0,1,0,0,0,1,0,1,0
47913,57,84.5,407,1,0,1,0,0,0,1,0,0,1
47914,52,99.21,129,1,1,0,1,0,0,0,0,1,0
47915,18,98.55,366,1,1,0,0,0,0,1,0,0,1
47916,21,42.29,133,1,1,0,0,0,0,0,1,1,0
47917,60,38.72,305,1,0,1,1,0,0,0,0,0,1
47918,40,49.29,131,1,0,1,0,0,0,0,1,1,0
47919,63,99.29,233,0,0,1,0,0,1,0,0,0,1
47920,36,43.54,229,0,0,1,0,0,1,0,0,1,0
47921,21,68.1,359,0,0,1,1,0,0,0,0,0,1
47922,69,55.4,266,1,0,1,0,0,0,0,1,1,0
47923,64,82.14,240,0,1,0,0,0,1,0,0,1,0
47924,67,48.0,126,0,1,0,0,0,1,0,0,0,1
47925,42,86.05,431,0,0,1,0,0,0,1,0,1,0
47926,24,83.14,468,1,0,1,0,0,0,0,1,0,1
47927,50,70.43,248,0,1,0,0,0,0,0,1,1,0
47928,49,89.99,437,0,0,1,0,0,0,0,1,0,1
47929,32,55.63,192,0,0,1,0,0,0,0,1,1,0
47930,66,34.95,361,1,0,1,0,1,0,0,0,0,1
47931,21,35.23,444,1,1,0,0,1,0,0,0,0,1
47932,65,47.77,231,1,0,1,0,0,1,0,0,1,0
47933,43,56.5,255,1,1,0,0,0,0,1,0,0,1
47934,24,62.22,325,0,0,1,0,0,1,0,0,0,1
47935,46,37.33,118,1,1,0,0,0,1,0,0,1,0
47936,47,47.8,112,0,1,0,1,0,0,0,0,1,0
47937,33,65.5,446,0,1,0,1,0,0,0,0,0,1
47938,61,72.75,376,0,1,0,0,1,0,0,0,0,1
47939,30,78.03,261,0,0,1,0,0,1,0,0,1,0
47940,24,76.63,295,0,0,1,0,1,0,0,0,1,0
47941,33,89.52,462,0,1,0,0,1,0,0,0,0,1
47942,61,39.46,246,1,0,1,0,0,0,1,0,0,1
47943,41,80.03,244,0,1,0,0,0,0,1,0,0,1
47944,20,92.85,176,1,1,0,0,0,0,1,0,1,0
47945,44,90.37,455,0,0,1,0,1,0,0,0,1,0
47946,59,42.29,323,1,1,0,0,0,0,0,1,1,0
47947,62,40.53,207,1,0,1,0,0,0,0,1,1,0
47948,22,72.51,280,1,1,0,1,0,0,0,0,1,0
47949,60,85.09,483,1,0,1,0,0,0,1,0,1,0
47950,68,73.42,95,0,1,0,1,0,0,0,0,1,0
47951,30,33.74,246,1,0,1,0,0,0,0,1,0,1
47952,39,68.44,423,1,1,0,0,0,0,0,1,1,0
47953,56,53.11,181,0,1,0,0,0,1,0,0,1,0
47954,67,82.6,305,0,0,1,0,0,0,0,1,0,1
47955,28,58.44,154,1,1,0,0,0,0,1,0,0,1
47956,69,87.16,433,0,1,0,0,0,0,1,0,0,1
47957,70,37.22,477,0,1,0,0,0,1,0,0,1,0
47958,27,63.23,110,1,0,1,1,0,0,0,0,0,1
47959,39,67.13,270,0,1,0,0,0,0,0,1,1,0
47960,59,46.03,309,1,1,0,0,0,0,0,1,1,0
47961,18,54.1,451,0,1,0,0,0,0,0,1,0,1
47962,64,67.12,247,1,1,0,0,0,0,0,1,0,1
47963,44,59.29,442,1,0,1,0,0,0,0,1,1,0
47964,70,78.19,500,0,1,0,1,0,0,0,0,0,1
47965,29,39.01,419,1,1,0,0,0,1,0,0,1,0
47966,69,52.37,149,0,1,0,1,0,0,0,0,0,1
47967,41,42.21,231,0,1,0,1,0,0,0,0,1,0
47968,62,72.52,400,1,1,0,0,0,0,1,0,0,1
47969,37,50.81,259,0,0,1,1,0,0,0,0,1,0
47970,57,51.31,175,1,1,0,1,0,0,0,0,0,1
47971,31,58.92,93,0,1,0,0,0,0,1,0,1,0
47972,24,89.48,210,1,0,1,1,0,0,0,0,0,1
47973,63,84.35,250,0,1,0,0,0,1,0,0,1,0
47974,24,70.04,279,1,0,1,0,1,0,0,0,0,1
47975,31,95.85,120,1,1,0,0,0,0,0,1,1,0
47976,38,59.1,317,1,0,1,0,0,0,0,1,0,1
47977,54,67.8,80,1,0,1,0,0,0,1,0,0,1
47978,49,54.24,201,0,1,0,0,0,0,1,0,0,1
47979,52,75.98,258,0,1,0,0,0,0,1,0,0,1
47980,48,45.09,370,0,0,1,0,0,1,0,0,0,1
47981,48,33.6,124,0,0,1,0,0,1,0,0,1,0
47982,52,81.91,64,1,0,1,1,0,0,0,0,0,1
47983,37,88.75,246,1,1,0,1,0,0,0,0,1,0
47984,58,38.73,66,0,0,1,0,1,0,0,0,1,0
47985,28,46.1,214,0,0,1,0,1,0,0,0,0,1
47986,56,77.95,492,0,0,1,0,0,0,1,0,1,0
47987,57,94.4,369,0,1,0,0,0,1,0,0,1,0
47988,47,86.4,113,0,1,0,1,0,0,0,0,0,1
47989,44,49.95,66,0,1,0,0,0,0,1,0,1,0
47990,53,43.09,201,1,0,1,0,0,1,0,0,0,1
47991,32,76.35,73,0,1,0,0,0,0,1,0,1,0
47992,46,74.98,328,1,0,1,0,0,0,1,0,1,0
47993,35,41.65,192,1,1,0,0,0,1,0,0,1,0
47994,22,39.4,405,0,0,1,0,1,0,0,0,0,1
47995,65,76.91,252,0,0,1,0,0,0,0,1,1,0
47996,60,82.12,216,0,0,1,0,0,0,0,1,0,1
47997,48,31.1,72,0,0,1,0,1,0,0,0,0,1
47998,55,90.92,98,1,1,0,0,1,0,0,0,1,0
47999,21,93.53,474,0,1,0,1,0,0,0,0,0,1
48000,66,35.38,439,1,1,0,0,0,0,1,0,0,1
48001,20,52.17,375,1,1,0,0,0,1,0,0,1,0
48002,59,82.11,405,1,1,0,0,0,0,1,0,0,1
48003,20,49.35,147,1,1,0,1,0,0,0,0,0,1
48004,33,38.46,450,1,0,1,0,1,0,0,0,1,0
48005,49,36.36,313,0,1,0,0,0,0,0,1,0,1
48006,21,88.23,308,0,0,1,0,0,0,0,1,0,1
48007,62,33.51,167,0,1,0,0,0,0,1,0,0,1
48008,58,71.03,300,0,1,0,1,0,0,0,0,1,0
48009,58,70.38,453,1,1,0,0,0,0,1,0,1,0
48010,62,61.92,453,1,1,0,0,0,0,1,0,0,1
48011,70,41.96,489,1,1,0,0,0,0,0,1,0,1
48012,20,78.83,151,0,0,1,0,0,0,0,1,1,0
48013,42,80.96,271,0,1,0,0,1,0,0,0,0,1
48014,51,94.63,476,1,0,1,0,0,0,1,0,0,1
48015,32,34.4,167,0,1,0,0,0,0,1,0,0,1
48016,34,75.19,410,1,0,1,0,1,0,0,0,0,1
48017,43,51.54,205,0,1,0,0,0,0,1,0,1,0
48018,63,49.14,222,0,1,0,1,0,0,0,0,1,0
48019,18,63.12,67,0,1,0,0,0,0,0,1,1,0
48020,59,38.19,484,1,0,1,0,0,0,0,1,1,0
48021,40,90.73,131,0,1,0,1,0,0,0,0,0,1
48022,65,81.32,126,0,1,0,0,1,0,0,0,0,1
48023,67,76.59,327,0,1,0,0,0,0,1,0,0,1
48024,52,87.39,229,0,1,0,0,0,0,1,0,1,0
48025,68,53.98,422,0,0,1,0,0,0,0,1,0,1
48026,37,44.32,163,1,0,1,0,1,0,0,0,1,0
48027,49,67.59,403,1,1,0,0,0,0,1,0,0,1
48028,52,53.04,275,0,1,0,0,0,1,0,0,1,0
48029,49,72.36,185,1,0,1,0,0,0,1,0,0,1
48030,23,96.43,301,1,1,0,0,1,0,0,0,0,1
48031,31,52.66,421,1,0,1,1,0,0,0,0,1,0
48032,24,73.62,212,1,0,1,0,0,0,0,1,1,0
48033,36,96.48,490,0,0,1,1,0,0,0,0,1,0
48034,58,65.31,52,1,0,1,0,0,1,0,0,0,1
48035,62,76.9,153,1,0,1,1,0,0,0,0,0,1
48036,19,46.77,94,0,0,1,0,0,0,1,0,0,1
48037,39,77.7,366,0,0,1,0,0,1,0,0,1,0
48038,44,96.88,333,0,1,0,0,0,0,0,1,1,0
48039,39,67.5,213,1,1,0,0,0,1,0,0,1,0
48040,61,83.11,281,0,1,0,1,0,0,0,0,0,1
48041,54,81.11,267,0,0,1,1,0,0,0,0,1,0
48042,58,72.17,315,1,1,0,1,0,0,0,0,0,1
48043,22,70.07,126,1,0,1,0,0,0,1,0,1,0
48044,60,64.48,438,0,0,1,0,0,0,1,0,1,0
48045,33,31.59,292,1,0,1,0,0,0,1,0,0,1
48046,68,80.45,58,1,0,1,1,0,0,0,0,1,0
48047,32,75.67,310,1,1,0,1,0,0,0,0,1,0
48048,51,64.64,92,0,0,1,0,1,0,0,0,0,1
48049,47,47.93,304,0,0,1,0,0,0,1,0,0,1
48050,31,57.56,496,1,1,0,0,0,0,0,1,0,1
48051,47,38.02,81,0,0,1,0,0,1,0,0,1,0
48052,58,76.43,382,1,0,1,0,0,0,1,0,1,0
48053,44,91.91,60,1,0,1,0,1,0,0,0,0,1
48054,67,51.08,255,0,0,1,0,0,0,1,0,0,1
48055,52,90.45,401,0,1,0,0,1,0,0,0,1,0
48056,48,87.91,276,0,0,1,0,0,0,1,0,0,1
48057,70,72.56,109,1,0,1,1,0,0,0,0,0,1
48058,58,81.66,59,0,1,0,0,0,0,0,1,1,0
48059,52,78.65,155,0,0,1,0,1,0,0,0,0,1
48060,29,58.11,267,0,0,1,0,0,0,0,1,0,1
48061,32,35.61,290,1,1,0,0,0,0,0,1,1,0
48062,22,51.84,394,1,1,0,0,0,0,1,0,1,0
48063,69,79.11,75,1,0,1,0,0,0,0,1,0,1
48064,42,45.74,220,1,0,1,1,0,0,0,0,1,0
48065,69,63.4,403,0,1,0,0,0,0,1,0,1,0
48066,45,35.45,264,0,1,0,1,0,0,0,0,1,0
48067,32,54.11,113,1,1,0,0,1,0,0,0,0,1
48068,29,95.09,486,1,1,0,0,1,0,0,0,1,0
48069,49,88.03,488,1,0,1,1,0,0,0,0,1,0
48070,19,82.47,317,1,0,1,0,0,0,1,0,1,0
48071,33,52.8,250,1,1,0,1,0,0,0,0,0,1
48072,47,48.47,331,0,0,1,0,0,0,1,0,1,0
48073,52,63.36,220,1,1,0,0,0,0,1,0,0,1
48074,59,81.94,288,0,0,1,1,0,0,0,0,0,1
48075,47,87.62,473,0,1,0,0,1,0,0,0,0,1
48076,51,68.88,432,0,1,0,0,0,0,1,0,0,1
48077,40,33.26,125,1,0,1,0,0,0,0,1,1,0
48078,29,30.66,150,1,1,0,0,0,0,1,0,1,0
48079,44,31.47,140,0,0,1,1,0,0,0,0,0,1
48080,32,86.95,417,1,0,1,0,0,1,0,0,1,0
48081,47,84.82,94,0,0,1,0,0,0,1,0,1,0
48082,60,36.16,327,1,1,0,0,0,0,0,1,0,1
48083,39,98.44,466,1,0,1,0,0,0,0,1,0,1
48084,26,43.04,226,0,0,1,0,0,0,1,0,0,1
48085,35,56.56,314,0,0,1,0,1,0,0,0,1,0
48086,18,65.02,491,0,1,0,0,1,0,0,0,1,0
48087,36,67.9,422,0,0,1,0,0,0,0,1,1,0
48088,45,63.61,290,0,1,0,1,0,0,0,0,0,1
48089,64,81.42,365,0,1,0,0,0,0,1,0,0,1
48090,25,49.93,452,0,1,0,1,0,0,0,0,1,0
48091,42,94.61,172,0,0,1,0,1,0,0,0,0,1
48092,61,78.28,321,1,0,1,0,1,0,0,0,1,0
48093,21,93.84,446,0,1,0,0,0,0,0,1,0,1
48094,26,48.3,148,1,0,1,0,0,0,0,1,0,1
48095,46,88.69,157,0,1,0,0,0,0,0,1,1,0
48096,26,89.88,177,0,1,0,0,1,0,0,0,1,0
48097,54,53.53,416,1,0,1,0,0,0,1,0,1,0
48098,70,66.79,58,1,0,1,1,0,0,0,0,1,0
48099,51,39.39,261,1,1,0,0,0,0,0,1,1,0
48100,70,87.49,481,1,1,0,1,0,0,0,0,0,1
48101,38,37.23,275,0,1,0,1,0,0,0,0,1,0
48102,43,45.77,376,1,0,1,1,0,0,0,0,0,1
48103,53,41.31,204,1,1,0,0,0,0,1,0,0,1
48104,33,72.41,342,1,0,1,1,0,0,0,0,0,1
48105,58,78.01,145,0,1,0,0,0,0,0,1,0,1
48106,53,47.86,267,1,0,1,1,0,0,0,0,1,0
48107,57,56.82,443,1,1,0,0,0,0,1,0,0,1
48108,41,37.71,436,0,0,1,1,0,0,0,0,1,0
48109,70,31.17,312,1,1,0,0,0,0,1,0,0,1
48110,46,83.45,424,0,0,1,0,0,0,1,0,1,0
48111,51,88.35,469,0,1,0,0,0,1,0,0,0,1
48112,30,69.86,131,0,1,0,0,0,0,1,0,0,1
48113,48,94.65,272,0,1,0,1,0,0,0,0,1,0
48114,46,41.72,122,1,0,1,0,0,0,1,0,0,1
48115,65,87.98,206,0,1,0,0,0,0,0,1,0,1
48116,40,43.09,294,0,0,1,0,0,0,1,0,1,0
48117,51,89.17,243,1,1,0,0,1,0,0,0,0,1
48118,56,89.83,114,0,1,0,0,0,0,1,0,0,1
48119,49,41.85,141,0,0,1,0,0,0,1,0,1,0
48120,22,78.75,203,0,1,0,0,0,0,0,1,1,0
48121,44,52.89,471,0,0,1,1,0,0,0,0,1,0
48122,23,34.51,175,1,0,1,0,0,0,1,0,1,0
48123,21,33.62,345,0,0,1,0,0,0,1,0,0,1
48124,31,87.0,362,0,0,1,0,0,1,0,0,0,1
48125,23,92.0,232,0,0,1,0,0,0,1,0,1,0
48126,50,75.9,112,0,1,0,0,0,1,0,0,1,0
48127,29,91.65,355,0,0,1,0,0,0,0,1,0,1
48128,20,34.65,152,1,0,1,0,0,0,1,0,0,1
48129,24,63.26,240,1,0,1,0,1,0,0,0,1,0
48130,48,30.97,158,0,0,1,1,0,0,0,0,0,1
48131,59,42.1,409,0,0,1,0,0,0,1,0,0,1
48132,58,50.95,102,1,1,0,0,0,1,0,0,1,0
48133,61,59.51,288,0,0,1,1,0,0,0,0,1,0
48134,58,47.86,487,0,1,0,0,1,0,0,0,0,1
48135,39,69.34,413,0,1,0,0,0,0,1,0,1,0
48136,28,68.01,211,0,0,1,0,1,0,0,0,0,1
48137,30,49.59,150,0,0,1,0,0,0,1,0,1,0
48138,43,99.09,129,1,0,1,0,0,0,1,0,1,0
48139,61,72.18,440,1,1,0,0,0,1,0,0,0,1
48140,35,97.62,267,1,1,0,0,1,0,0,0,0,1
48141,40,58.55,377,0,0,1,1,0,0,0,0,1,0
48142,61,33.95,76,0,0,1,1,0,0,0,0,0,1
48143,24,96.08,313,0,0,1,0,0,1,0,0,0,1
48144,54,98.28,351,1,1,0,0,0,0,0,1,1,0
48145,25,62.17,326,0,0,1,0,0,1,0,0,1,0
48146,30,40.69,431,1,0,1,0,1,0,0,0,1,0
48147,53,83.03,292,0,1,0,0,0,0,1,0,0,1
48148,40,51.54,123,0,0,1,1,0,0,0,0,1,0
48149,23,58.75,435,1,0,1,0,0,0,0,1,0,1
48150,67,46.02,325,0,1,0,1,0,0,0,0,0,1
48151,57,51.23,431,0,0,1,0,1,0,0,0,1,0
48152,37,87.77,198,1,0,1,0,0,0,0,1,0,1
48153,69,84.14,148,0,0,1,0,0,0,0,1,1,0
48154,36,37.98,388,0,0,1,0,0,0,0,1,1,0
48155,26,42.29,208,1,0,1,1,0,0,0,0,1,0
48156,33,71.27,381,1,1,0,0,0,0,1,0,1,0
48157,60,63.7,89,0,0,1,1,0,0,0,0,1,0
48158,25,37.48,222,1,0,1,1,0,0,0,0,0,1
48159,42,77.71,185,0,1,0,0,0,1,0,0,0,1
48160,34,94.6,418,0,1,0,0,1,0,0,0,1,0
48161,29,68.84,483,0,1,0,1,0,0,0,0,0,1
48162,52,99.2,363,0,1,0,0,0,1,0,0,0,1
48163,18,98.99,360,1,0,1,1,0,0,0,0,1,0
48164,41,82.0,213,1,1,0,0,0,1,0,0,0,1
48165,60,53.17,204,0,0,1,0,0,0,0,1,1,0
48166,57,38.13,480,0,1,0,0,0,0,1,0,1,0
48167,54,30.3,270,0,0,1,0,0,1,0,0,0,1
48168,45,54.1,217,1,0,1,0,0,1,0,0,0,1
48169,25,32.76,404,0,1,0,0,0,0,0,1,1,0
48170,59,93.48,170,0,0,1,1,0,0,0,0,0,1
48171,33,75.4,275,1,1,0,0,0,0,0,1,0,1
48172,48,65.59,201,1,1,0,0,0,0,0,1,0,1
48173,21,69.31,488,1,0,1,0,0,1,0,0,1,0
48174,30,40.5,405,1,0,1,0,0,0,1,0,0,1
48175,18,73.74,492,0,1,0,1,0,0,0,0,0,1
48176,40,54.57,366,1,0,1,0,0,0,1,0,1,0
48177,27,45.0,177,0,0,1,1,0,0,0,0,1,0
48178,69,81.22,301,0,0,1,0,1,0,0,0,1,0
48179,31,80.61,395,1,0,1,1,0,0,0,0,1,0
48180,46,59.63,177,1,1,0,0,0,0,0,1,0,1
48181,49,82.88,85,1,0,1,0,0,1,0,0,0,1
48182,27,33.82,335,0,1,0,0,0,0,0,1,1,0
48183,47,99.77,435,1,0,1,0,1,0,0,0,1,0
48184,70,95.39,334,1,0,1,0,0,0,1,0,0,1
48185,58,36.65,105,1,1,0,0,0,0,0,1,1,0
48186,54,65.87,263,0,1,0,1,0,0,0,0,1,0
48187,69,45.69,142,0,1,0,0,0,0,1,0,0,1
48188,51,56.13,73,1,1,0,0,0,1,0,0,0,1
48189,43,56.07,143,0,0,1,0,0,1,0,0,0,1
48190,44,70.26,470,1,0,1,0,1,0,0,0,1,0
48191,29,93.39,470,1,0,1,0,0,0,1,0,1,0
48192,31,93.21,69,1,0,1,0,1,0,0,0,1,0
48193,46,79.3,457,0,1,0,0,0,0,1,0,0,1
48194,29,91.8,238,0,0,1,0,1,0,0,0,1,0
48195,42,99.49,76,1,1,0,0,0,0,1,0,1,0
48196,55,55.98,122,0,1,0,0,1,0,0,0,0,1
48197,23,39.26,354,0,1,0,0,0,0,0,1,1,0
48198,42,35.66,332,1,1,0,1,0,0,0,0,0,1
48199,70,82.6,335,1,0,1,0,1,0,0,0,0,1
48200,38,63.27,313,1,0,1,0,0,0,0,1,0,1
48201,32,65.29,464,1,1,0,0,0,1,0,0,0,1
48202,57,66.83,126,0,1,0,0,1,0,0,0,1,0
48203,22,49.03,66,1,1,0,1,0,0,0,0,0,1
48204,58,97.85,374,0,0,1,0,1,0,0,0,1,0
48205,35,72.82,159,0,1,0,0,0,0,1,0,1,0
48206,24,58.32,425,0,0,1,1,0,0,0,0,1,0
48207,20,73.49,286,0,0,1,0,0,1,0,0,1,0
48208,38,95.61,452,0,1,0,0,0,1,0,0,0,1
48209,33,33.22,376,1,1,0,0,1,0,0,0,1,0
48210,65,53.38,81,1,1,0,0,0,0,1,0,1,0
48211,37,45.41,128,1,0,1,0,0,0,0,1,0,1
48212,57,77.21,208,0,0,1,0,1,0,0,0,1,0
48213,36,83.32,160,0,0,1,1,0,0,0,0,0,1
48214,38,40.36,64,0,1,0,0,1,0,0,0,0,1
